person_age,person_income,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,emp_length_age_ratio,emp_length_cred_hist_ratio,income_emp_length_product,cred_hist_age_ratio,emp_start,interest_income_ratio,parent_dependency
23,14000,2.0,4,4000,10.99,1,0.29,0,3,0,1,0,0,0,0,0,0,0.08695652173913043,0.6666666666666666,28000.0,0.13043478260869565,21.0,3.14,0
24,200000,8.0,2,12000,12.69,0,0.06,0,2,0,0,1,0,0,1,0,0,0.3333333333333333,4.0,1600000.0,0.08333333333333333,16.0,0.7614,0
24,200000,8.0,3,12000,13.49,0,0.06,0,2,0,0,0,0,1,0,0,0,0.3333333333333333,4.0,1600000.0,0.08333333333333333,16.0,0.8094,0
21,200000,5.0,3,16000,14.65,0,0.08,0,4,0,0,0,1,0,0,0,0,0.23809523809523808,1.25,1000000.0,0.19047619047619047,16.0,1.172,1
25,54000,3.0,5,25000,16.82,1,0.46,0,4,0,0,1,0,1,0,0,0,0.12,0.75,162000.0,0.16,22.0,7.787037037037037,0
23,60000,3.0,3,25000,12.73,1,0.42,0,3,0,0,1,0,0,0,1,0,0.13043478260869565,1.0,180000.0,0.13043478260869565,20.0,5.304166666666666,0
23,60000,7.0,2,25000,10.25,1,0.42,0,4,0,0,1,0,0,0,1,0,0.30434782608695654,1.75,420000.0,0.17391304347826086,16.0,4.270833333333333,0
21,60000,6.0,2,25000,10.99,1,0.42,0,4,0,0,1,1,0,0,0,0,0.2857142857142857,1.5,360000.0,0.19047619047619047,15.0,4.579166666666667,1
25,61959,9.0,3,25000,12.73,1,0.4,0,2,0,0,1,0,0,1,0,0,0.36,4.5,557631.0,0.08,16.0,5.136461208218338,0
22,56400,2.0,4,25000,14.96,1,0.44,1,3,0,0,1,0,1,0,0,0,0.09090909090909091,0.6666666666666666,112800.0,0.13636363636363635,20.0,6.631205673758865,0
23,200000,7.0,1,28000,10.99,0,0.14,0,2,0,0,0,1,0,0,0,0,0.30434782608695654,3.5,1400000.0,0.08695652173913043,16.0,1.5386,0
21,200000,2.0,3,25000,13.99,0,0.13,0,2,0,0,0,0,0,0,0,0,0.09523809523809523,1.0,400000.0,0.09523809523809523,19.0,1.74875,0
24,200000,3.0,1,24000,7.49,0,0.12,0,4,0,0,0,0,0,0,0,1,0.125,0.75,600000.0,0.16666666666666666,21.0,0.8988,0
26,200000,4.0,3,15000,14.79,0,0.07,0,3,0,0,0,1,0,0,0,0,0.15384615384615385,1.3333333333333333,800000.0,0.11538461538461539,22.0,1.10925,0
25,200000,2.0,2,15500,11.99,0,0.08,0,2,0,0,0,0,0,0,0,0,0.08,1.0,400000.0,0.08,23.0,0.929225,0
24,200000,8.0,1,10000,8.49,0,0.05,0,4,0,0,1,1,0,0,0,0,0.3333333333333333,2.0,1600000.0,0.16666666666666666,16.0,0.4245,0
24,66000,3.0,2,25000,9.91,1,0.38,0,2,0,0,1,1,0,0,0,0,0.125,1.5,198000.0,0.08333333333333333,21.0,3.753787878787879,0
22,66000,6.0,3,25000,13.06,1,0.38,1,3,0,0,1,1,0,0,0,0,0.2727272727272727,2.0,396000.0,0.13636363636363635,16.0,4.946969696969697,0
22,200000,6.0,1,9000,6.17,0,0.04,0,4,0,0,0,0,0,0,0,0,0.2727272727272727,1.5,1200000.0,0.18181818181818182,16.0,0.27765,0
25,200000,5.0,4,18000,16.32,0,0.09,0,3,0,0,1,1,0,0,0,0,0.2,1.6666666666666667,1000000.0,0.12,20.0,1.4688,0
25,200000,2.0,2,12000,10.38,0,0.06,0,2,0,0,0,0,0,0,0,1,0.08,1.0,400000.0,0.08,23.0,0.6228,0
25,200000,9.0,3,23050,14.35,0,0.12,0,3,0,0,0,0,0,0,1,0,0.36,3.0,1800000.0,0.12,16.0,1.6538375,0
24,200000,8.0,2,20000,10.99,0,0.1,0,3,0,0,0,0,0,0,0,0,0.3333333333333333,2.6666666666666665,1600000.0,0.125,16.0,1.099,0
24,60000,2.0,5,25000,10.99,1,0.42,1,2,0,0,1,0,0,0,0,0,0.08333333333333333,1.0,120000.0,0.08333333333333333,22.0,4.579166666666667,0
21,14400,0.0,2,3000,10.99,1,0.21,0,4,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.19047619047619047,21.0,2.2895833333333333,1
26,66996,10.0,4,25000,15.21,1,0.37,1,2,0,0,1,0,0,0,1,0,0.38461538461538464,5.0,669960.0,0.07692307692307693,16.0,5.675711982804944,0
23,67000,3.0,1,25000,7.9,1,0.37,0,4,0,0,1,1,0,0,0,0,0.13043478260869565,0.75,201000.0,0.17391304347826086,20.0,2.9477611940298507,0
24,67000,2.0,2,25000,10.99,1,0.37,0,3,0,0,1,0,0,0,0,1,0.08333333333333333,0.6666666666666666,134000.0,0.125,22.0,4.100746268656716,0
24,68000,5.0,4,25000,14.09,1,0.37,1,3,0,0,1,0,0,0,1,0,0.20833333333333334,1.6666666666666667,340000.0,0.125,19.0,5.180147058823529,0
25,69000,9.0,4,25000,17.49,1,0.36,0,2,0,0,1,0,0,0,1,0,0.36,4.5,621000.0,0.08,16.0,6.33695652173913,0
25,200000,0.0,2,12000,11.48,0,0.06,0,3,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.12,25.0,0.6888,0
26,188000,10.0,5,20000,17.74,1,0.11,0,2,0,0,0,0,0,0,0,1,0.38461538461538464,5.0,1880000.0,0.07692307692307693,16.0,1.8872340425531913,0
26,200000,4.0,3,3000,13.92,0,0.01,0,3,0,0,0,0,0,0,1,0,0.15384615384615385,1.3333333333333333,800000.0,0.11538461538461539,22.0,0.2088,0
25,69996,9.0,4,25000,15.21,1,0.36,0,3,0,0,1,1,0,0,0,0,0.36,3.0,629964.0,0.12,16.0,5.432453283044746,0
22,14400,2.0,2,4000,10.99,1,0.28,0,3,0,1,0,0,0,1,0,0,0.09090909090909091,0.6666666666666666,28800.0,0.13636363636363635,20.0,3.0527777777777776,0
24,70000,3.0,2,25000,11.86,1,0.36,0,4,0,0,1,1,0,0,0,0,0.125,0.75,210000.0,0.16666666666666666,21.0,4.235714285714286,0
24,14400,5.0,1,6000,7.49,1,0.42,0,3,0,1,0,0,0,0,1,0,0.20833333333333334,1.6666666666666667,72000.0,0.125,19.0,3.120833333333333,0
24,56100,7.0,4,25000,16.49,1,0.38,0,4,0,0,1,0,0,1,0,0,0.2916666666666667,1.75,392700.0,0.16666666666666666,17.0,7.348484848484848,0
25,66000,9.0,4,25000,15.33,1,0.38,1,2,0,0,1,0,0,0,0,1,0.36,4.5,594000.0,0.08,16.0,5.806818181818182,0
26,66000,3.0,2,25000,11.58,1,0.38,0,4,0,0,1,0,1,0,0,0,0.11538461538461539,0.75,198000.0,0.15384615384615385,23.0,4.386363636363637,0
25,14400,7.0,1,5375,5.79,1,0.37,0,2,0,1,0,1,0,0,0,0,0.28,3.5,100800.0,0.08,18.0,2.1611979166666666,0
25,72612,9.0,3,25000,13.11,1,0.34,0,2,0,0,1,0,0,1,0,0,0.36,4.5,653508.0,0.08,16.0,4.51371674103454,0
23,74000,3.0,2,25000,10.36,1,0.34,0,3,0,0,1,0,0,1,0,0,0.13043478260869565,1.0,222000.0,0.13043478260869565,20.0,3.5,0
25,75000,9.0,2,25000,10.36,1,0.33,0,2,0,0,1,0,0,0,0,0,0.36,4.5,675000.0,0.08,16.0,3.453333333333333,0
24,192000,0.0,3,22000,10.99,0,0.11,1,2,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.08333333333333333,24.0,1.2592708333333333,0
25,191000,1.0,2,10000,12.53,0,0.05,0,4,0,0,0,0,0,1,0,0,0.04,0.25,191000.0,0.16,24.0,0.6560209424083769,0
26,190300,5.0,1,15000,10.99,0,0.08,0,3,0,0,0,0,0,0,1,0,0.19230769230769232,1.6666666666666667,951500.0,0.11538461538461539,21.0,0.8662637940094587,0
22,190000,3.0,3,10000,10.99,0,0.05,0,3,0,0,0,0,0,0,0,1,0.13636363636363635,1.0,570000.0,0.13636363636363635,19.0,0.578421052631579,0
24,75000,4.0,2,25000,10.25,1,0.33,0,4,0,0,1,1,0,0,0,0,0.16666666666666666,1.0,300000.0,0.16666666666666666,20.0,3.4166666666666665,0
22,71000,1.0,4,25000,15.95,1,0.35,1,4,0,0,1,1,0,0,0,0,0.045454545454545456,0.25,71000.0,0.18181818181818182,21.0,5.616197183098592,0
26,190000,3.0,2,20000,12.18,0,0.11,0,4,0,0,0,0,0,0,0,1,0.11538461538461539,0.75,570000.0,0.15384615384615385,23.0,1.2821052631578946,0
23,189996,0.0,2,24000,11.83,0,0.13,0,3,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.13043478260869565,23.0,1.4943472494157772,0
23,78000,7.0,3,25000,10.99,1,0.32,1,2,0,0,1,0,0,0,0,0,0.30434782608695654,3.5,546000.0,0.08695652173913043,16.0,3.5224358974358974,0
23,78000,1.0,2,25000,10.62,1,0.32,0,3,0,0,1,0,0,0,0,1,0.043478260869565216,0.3333333333333333,78000.0,0.13043478260869565,22.0,3.4038461538461537,0
23,78504,7.0,2,25000,10.74,1,0.32,0,3,0,0,1,0,0,0,0,1,0.30434782608695654,2.3333333333333335,549528.0,0.13043478260869565,16.0,3.4202078874961783,0
25,186000,9.0,2,10000,10.25,0,0.05,0,4,0,1,0,0,0,0,0,1,0.36,2.25,1674000.0,0.16,16.0,0.5510752688172043,0
24,185000,4.0,2,35000,12.42,0,0.19,0,2,0,0,0,1,0,0,0,0,0.16666666666666666,2.0,740000.0,0.08333333333333333,20.0,2.34972972972973,0
25,185000,6.0,3,15000,15.27,0,0.08,0,2,0,0,1,0,0,0,0,1,0.24,3.0,1110000.0,0.08,19.0,1.238108108108108,0
24,62050,8.0,4,25000,15.33,1,0.34,1,2,0,0,1,0,0,1,0,0,0.3333333333333333,4.0,496400.0,0.08333333333333333,16.0,6.176470588235294,0
23,79416,7.0,4,25000,15.21,1,0.31,1,2,0,0,1,0,0,0,0,1,0.30434782608695654,3.5,555912.0,0.08695652173913043,16.0,4.788077969174977,0
21,14400,4.0,3,6250,14.72,1,0.43,0,2,0,1,0,0,0,0,0,1,0.19047619047619047,2.0,57600.0,0.09523809523809523,17.0,6.388888888888889,0
24,79631,8.0,4,25000,15.7,1,0.31,1,2,0,0,1,0,0,0,1,0,0.3333333333333333,4.0,637048.0,0.08333333333333333,16.0,4.928984943049818,0
24,79632,0.0,3,25000,13.35,1,0.31,0,4,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.16666666666666666,24.0,4.191154309825196,0
21,14400,0.0,3,1500,10.99,0,0.1,0,4,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.19047619047619047,21.0,1.1447916666666667,1
24,80000,6.0,1,25000,6.62,1,0.31,0,2,0,0,1,1,0,0,0,0,0.25,3.0,480000.0,0.08333333333333333,18.0,2.06875,0
26,80000,5.0,3,25000,13.61,1,0.31,0,4,0,0,1,0,0,0,0,0,0.19230769230769232,1.25,400000.0,0.15384615384615385,21.0,4.253125,0
22,185000,4.0,2,25000,11.36,0,0.14,0,2,0,0,1,0,0,1,0,0,0.18181818181818182,2.0,740000.0,0.09090909090909091,18.0,1.5351351351351352,0
26,185000,10.0,1,5000,7.68,0,0.03,0,2,0,1,0,0,0,0,1,0,0.38461538461538464,5.0,1850000.0,0.07692307692307693,16.0,0.20756756756756756,0
24,184992,7.0,4,22000,14.46,0,0.12,1,4,0,0,1,0,1,0,0,0,0.2916666666666667,1.75,1294944.0,0.16666666666666666,17.0,1.7196419304618578,0
23,184000,5.0,2,2500,11.83,0,0.01,0,2,0,1,0,1,0,0,0,0,0.21739130434782608,2.5,920000.0,0.08695652173913043,18.0,0.1607336956521739,0
24,172000,6.0,3,20000,13.47,1,0.12,1,4,0,0,0,0,0,0,0,0,0.25,1.5,1032000.0,0.16666666666666666,18.0,1.5662790697674418,0
24,183000,2.0,2,20000,11.49,0,0.11,0,3,0,0,0,0,0,1,0,0,0.08333333333333333,0.6666666666666666,366000.0,0.125,22.0,1.2557377049180327,0
22,183000,3.0,1,1000,10.99,0,0.01,0,2,0,0,0,1,0,0,0,0,0.13636363636363635,1.5,549000.0,0.09090909090909091,19.0,0.06005464480874317,0
25,182952,9.0,1,15000,6.03,0,0.08,0,3,0,0,0,0,0,0,1,0,0.36,3.0,1646568.0,0.12,16.0,0.49439197166469895,0
23,74004,7.0,5,25000,16.35,1,0.34,0,4,0,0,1,0,0,0,0,0,0.30434782608695654,1.75,518028.0,0.17391304347826086,16.0,5.523350089184369,0
26,74004,10.0,4,25000,10.99,1,0.34,1,4,0,0,1,0,0,0,0,0,0.38461538461538464,2.5,740040.0,0.15384615384615385,16.0,3.712637154748392,0
25,81000,5.0,1,25000,7.29,1,0.31,0,3,0,0,1,0,0,0,0,0,0.2,1.6666666666666667,405000.0,0.12,20.0,2.25,0
23,81600,1.0,2,25000,11.36,1,0.31,0,3,0,0,1,0,0,1,0,0,0.043478260869565216,0.3333333333333333,81600.0,0.13043478260869565,22.0,3.480392156862745,0
24,82000,8.0,2,25000,10.25,0,0.3,0,2,0,0,1,0,0,0,0,1,0.3333333333333333,4.0,656000.0,0.08333333333333333,16.0,3.125,0
24,83000,5.0,2,25000,11.12,0,0.3,0,3,0,0,1,1,0,0,0,0,0.20833333333333334,1.6666666666666667,415000.0,0.125,19.0,3.3493975903614457,0
24,83000,5.0,4,25000,12.92,0,0.3,1,3,0,0,1,0,0,0,1,0,0.20833333333333334,1.6666666666666667,415000.0,0.125,19.0,3.891566265060241,0
24,180000,8.0,5,18000,18.64,0,0.1,1,4,0,0,1,1,0,0,0,0,0.3333333333333333,2.0,1440000.0,0.16666666666666666,16.0,1.864,0
23,180000,8.0,1,28000,7.51,0,0.16,0,3,0,0,0,0,0,0,1,0,0.34782608695652173,2.6666666666666665,1440000.0,0.13043478260869565,15.0,1.1682222222222223,0
23,14400,2.0,5,4000,16.7,1,0.28,0,2,0,1,0,0,1,0,0,0,0.08695652173913043,1.0,28800.0,0.08695652173913043,21.0,4.638888888888889,0
22,14400,0.0,2,2100,11.14,0,0.15,0,4,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.18181818181818182,22.0,1.6245833333333333,0
22,84500,6.0,6,25000,18.3,0,0.3,0,4,0,0,1,0,0,0,1,0,0.2727272727272727,1.5,507000.0,0.18181818181818182,16.0,5.414201183431953,0
24,85000,5.0,2,25000,10.62,0,0.29,0,4,0,0,1,0,0,1,0,0,0.20833333333333334,1.25,425000.0,0.16666666666666666,19.0,3.123529411764706,0
24,180000,7.0,2,14000,11.99,0,0.08,0,2,0,0,0,0,0,0,0,1,0.2916666666666667,3.5,1260000.0,0.08333333333333333,17.0,0.9325555555555556,0
26,180000,2.0,2,12000,9.63,0,0.07,0,4,0,0,0,0,0,0,0,1,0.07692307692307693,0.5,360000.0,0.15384615384615385,24.0,0.6420000000000001,0
25,142800,9.0,6,10000,18.25,1,0.06,0,4,0,0,0,0,0,1,0,0,0.36,2.25,1285200.0,0.16,16.0,1.2780112044817926,0
23,14664,0.0,3,6000,10.99,1,0.41,0,4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.17391304347826086,23.0,4.496726677577741,0
24,87000,8.0,4,25000,14.84,0,0.29,0,3,0,0,1,0,1,0,0,0,0.3333333333333333,2.6666666666666665,696000.0,0.125,16.0,4.264367816091954,0
24,75000,0.0,5,25000,14.7,1,0.33,1,3,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.125,24.0,4.9,0
23,76000,7.0,4,25000,16.02,1,0.33,0,4,0,0,1,0,0,0,0,0,0.30434782608695654,1.75,532000.0,0.17391304347826086,16.0,5.269736842105263,0
23,66215,1.0,4,25000,15.37,1,0.32,1,2,0,0,1,0,0,1,0,0,0.043478260869565216,0.5,66215.0,0.08695652173913043,22.0,5.803065770595786,0
25,90000,9.0,2,25000,10.99,0,0.28,0,4,0,0,1,0,0,1,0,0,0.36,2.25,810000.0,0.16,16.0,3.0527777777777776,0
21,15000,0.0,1,6200,7.9,1,0.41,0,2,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.09523809523809523,21.0,3.2653333333333334,0
26,180000,2.0,2,25000,10.99,0,0.14,0,4,0,1,0,0,0,0,1,0,0.07692307692307693,0.5,360000.0,0.15384615384615385,24.0,1.5263888888888888,0
24,180000,8.0,2,21000,11.48,0,0.12,0,3,0,1,0,1,0,0,0,0,0.3333333333333333,2.6666666666666665,1440000.0,0.125,16.0,1.3393333333333333,0
25,180000,9.0,3,20000,14.26,0,0.11,1,4,0,1,0,0,0,1,0,0,0.36,2.25,1620000.0,0.16,16.0,1.5844444444444445,0
26,180000,0.0,1,10000,8.0,0,0.06,0,4,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.15384615384615385,26.0,0.4444444444444444,0
25,180000,3.0,2,9950,11.26,0,0.06,0,2,0,0,0,0,0,0,0,1,0.12,1.5,540000.0,0.08,22.0,0.6224277777777778,0
23,15000,7.0,2,4475,10.99,1,0.3,0,4,0,1,0,0,0,1,0,0,0.30434782608695654,1.75,105000.0,0.17391304347826086,16.0,3.2786833333333334,0
23,78000,2.0,4,25000,16.32,1,0.32,1,3,0,0,1,0,0,0,0,1,0.08695652173913043,0.6666666666666666,156000.0,0.13043478260869565,21.0,5.230769230769231,0
25,66300,3.0,5,25000,17.93,1,0.32,1,4,0,0,1,0,0,1,0,0,0.12,0.75,198900.0,0.16,22.0,6.760935143288084,0
23,90000,0.0,2,25000,11.36,0,0.28,0,3,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.13043478260869565,23.0,3.1555555555555554,0
24,79000,9.0,4,25000,14.96,1,0.32,1,4,0,0,1,0,0,0,0,0,0.375,2.25,711000.0,0.16666666666666666,15.0,4.734177215189874,0
24,91800,4.0,3,25000,13.43,0,0.27,1,3,0,0,1,0,0,0,1,0,0.16666666666666666,1.3333333333333333,367200.0,0.125,20.0,3.6574074074074074,0
25,92000,6.0,2,25000,12.69,0,0.27,0,3,0,0,1,0,1,0,0,0,0.24,2.0,552000.0,0.12,19.0,3.448369565217391,0
24,92000,1.0,3,25000,12.73,0,0.27,1,4,0,0,1,0,0,0,0,1,0.041666666666666664,0.25,92000.0,0.16666666666666666,23.0,3.4592391304347827,0
23,93600,3.0,4,25000,15.21,0,0.27,0,4,0,0,1,0,0,0,0,1,0.13043478260869565,0.75,280800.0,0.17391304347826086,20.0,4.0625,0
23,15000,1.0,3,1750,12.68,0,0.12,1,3,0,0,0,0,0,1,0,0,0.043478260869565216,0.3333333333333333,15000.0,0.13043478260869565,22.0,1.4793333333333334,0
23,70550,3.0,6,25000,19.04,1,0.3,1,4,0,0,1,0,0,1,0,0,0.13043478260869565,0.75,211650.0,0.17391304347826086,20.0,6.746987951807229,0
25,83800,2.0,4,25000,15.95,1,0.3,1,3,0,0,1,0,0,0,0,0,0.08,0.6666666666666666,167600.0,0.12,23.0,4.758353221957041,0
26,175000,3.0,1,2600,8.9,0,0.01,0,4,0,0,0,0,0,0,0,1,0.11538461538461539,0.75,525000.0,0.15384615384615385,23.0,0.13222857142857142,0
25,175000,10.0,1,8000,7.9,0,0.05,0,2,0,0,0,0,1,0,0,0,0.4,5.0,1750000.0,0.08,15.0,0.36114285714285715,0
22,175000,6.0,2,18000,10.99,0,0.1,0,2,0,0,0,1,0,0,0,0,0.2727272727272727,3.0,1050000.0,0.09090909090909091,16.0,1.1304,0
23,175000,8.0,2,21000,11.99,0,0.12,0,3,0,0,0,0,0,0,1,0,0.34782608695652173,2.6666666666666665,1400000.0,0.13043478260869565,15.0,1.4388,0
23,15000,4.0,3,4000,13.98,1,0.27,0,4,0,1,0,0,0,0,0,0,0.17391304347826086,1.0,60000.0,0.17391304347826086,19.0,3.728,0
23,15000,4.0,2,4600,10.99,1,0.31,0,2,0,1,0,0,0,0,0,1,0.17391304347826086,2.0,60000.0,0.08695652173913043,19.0,3.3702666666666667,0
22,88000,6.0,4,25000,15.58,1,0.28,1,2,0,0,1,0,0,0,0,0,0.2727272727272727,3.0,528000.0,0.09090909090909091,16.0,4.426136363636363,0
25,74800,2.0,2,25000,10.99,1,0.28,0,2,0,0,1,0,0,1,0,0,0.08,1.0,149600.0,0.08,23.0,3.6731283422459895,0
25,88000,0.0,4,25000,14.96,1,0.28,0,4,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.16,25.0,4.25,0
25,15000,2.0,4,1750,15.31,0,0.12,1,4,0,1,0,0,1,0,0,0,0.08,0.5,30000.0,0.16,23.0,1.7861666666666667,0
26,88000,2.0,4,25000,15.65,1,0.28,0,3,0,0,1,0,0,0,0,1,0.07692307692307693,0.6666666666666666,176000.0,0.11538461538461539,24.0,4.4460227272727275,0
25,100000,1.0,2,25000,9.33,0,0.25,0,4,0,0,1,0,0,0,0,1,0.04,0.25,100000.0,0.16,24.0,2.3325,0
23,15000,0.0,3,3600,13.47,1,0.24,0,4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.17391304347826086,23.0,3.2328,0
24,102400,8.0,2,25000,10.36,0,0.24,0,3,0,0,1,0,0,0,1,0,0.3333333333333333,2.6666666666666665,819200.0,0.125,16.0,2.529296875,0
24,92000,1.0,5,25000,16.77,1,0.27,1,4,0,0,1,0,1,0,0,0,0.041666666666666664,0.25,92000.0,0.16666666666666666,23.0,4.557065217391305,0
23,93000,0.0,4,25000,14.59,1,0.27,1,2,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.08695652173913043,23.0,3.922043010752688,0
22,175000,6.0,3,3500,11.91,0,0.02,1,2,0,0,1,0,0,0,0,1,0.2727272727272727,3.0,1050000.0,0.09090909090909091,16.0,0.2382,0
23,175000,3.0,1,7200,8.38,0,0.04,0,3,0,0,0,1,0,0,0,0,0.13043478260869565,1.0,525000.0,0.13043478260869565,20.0,0.3447771428571429,0
25,174708,9.0,2,9000,10.59,0,0.05,0,3,0,0,1,0,0,0,0,1,0.36,3.0,1572372.0,0.12,16.0,0.5455388419534308,0
25,174000,2.0,3,8800,14.27,0,0.05,0,3,0,0,0,0,0,0,0,0,0.08,0.6666666666666666,348000.0,0.12,23.0,0.7217011494252874,0
26,174000,8.0,2,12000,12.53,0,0.07,0,4,0,0,1,0,0,0,0,0,0.3076923076923077,2.0,1392000.0,0.15384615384615385,18.0,0.8641379310344828,0
25,162000,5.0,5,25000,16.0,1,0.15,1,3,0,0,0,0,0,0,0,0,0.2,1.6666666666666667,810000.0,0.12,20.0,2.4691358024691357,0
26,173467,10.0,2,10000,11.71,0,0.06,0,4,0,0,0,0,0,0,0,1,0.38461538461538464,2.5,1734670.0,0.15384615384615385,16.0,0.675056350775652,0
21,15000,0.0,3,3175,11.54,1,0.21,1,3,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.14285714285714285,21.0,2.442633333333333,0
25,96000,2.0,5,25000,15.68,1,0.26,1,4,0,0,1,0,1,0,0,0,0.08,0.5,192000.0,0.16,23.0,4.083333333333333,0
21,15120,0.0,2,1500,10.59,0,0.1,0,2,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.09523809523809523,21.0,1.0505952380952381,0
24,97908,8.0,4,25000,12.61,1,0.26,1,2,0,0,1,0,1,0,0,0,0.3333333333333333,4.0,783264.0,0.08333333333333333,16.0,3.219859459901132,0
26,110000,3.0,3,25000,10.99,0,0.23,1,2,0,0,1,0,0,0,1,0,0.11538461538461539,1.5,330000.0,0.07692307692307693,23.0,2.4977272727272726,0
23,15204,7.0,1,2800,8.49,1,0.18,0,3,0,0,0,0,0,0,1,0,0.30434782608695654,2.3333333333333335,106428.0,0.13043478260869565,16.0,1.5635359116022098,0
25,159600,0.0,4,30000,17.27,1,0.19,1,4,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.16,25.0,3.2462406015037595,0
24,171500,6.0,1,18000,8.9,0,0.1,0,4,0,0,1,0,0,0,0,0,0.25,1.5,1029000.0,0.16666666666666666,18.0,0.9341107871720117,0
25,170004,3.0,2,10000,11.11,0,0.06,0,4,0,0,0,0,0,1,0,0,0.12,0.75,510012.0,0.16,22.0,0.6535140349638832,0
24,158004,0.0,4,25000,14.59,1,0.16,1,2,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.08333333333333333,24.0,2.30848586111744,0
26,170000,0.0,2,13000,12.42,0,0.08,0,3,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.11538461538461539,26.0,0.949764705882353,0
24,83300,0.0,4,25000,10.99,1,0.26,0,2,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.08333333333333333,24.0,3.2983193277310923,0
24,110000,7.0,4,25000,15.7,0,0.23,1,2,0,0,1,0,1,0,0,0,0.2916666666666667,3.5,770000.0,0.08333333333333333,17.0,3.5681818181818183,0
22,15360,7.0,2,2500,12.53,1,0.16,0,3,0,1,0,0,1,0,0,0,0.3181818181818182,2.3333333333333335,107520.0,0.13636363636363635,15.0,2.0393880208333335,0
25,134300,3.0,4,5000,16.49,1,0.03,0,2,0,0,1,0,0,1,0,0,0.12,1.5,402900.0,0.08,22.0,0.6139240506329113,0
25,170000,2.0,1,20000,7.49,0,0.12,0,2,0,0,0,1,0,0,0,0,0.08,1.0,340000.0,0.08,23.0,0.8811764705882353,0
22,100580,6.0,4,25000,14.96,1,0.25,1,2,0,0,1,0,0,0,0,0,0.2727272727272727,3.0,603480.0,0.09090909090909091,16.0,3.7184330880890832,0
25,113000,7.0,3,25000,12.73,0,0.22,1,4,0,0,1,0,0,1,0,0,0.28,1.75,791000.0,0.16,18.0,2.816371681415929,0
24,120000,8.0,2,25000,10.65,0,0.21,0,4,0,0,1,1,0,0,0,0,0.3333333333333333,2.0,960000.0,0.16666666666666666,16.0,2.21875,0
25,120000,6.0,2,25000,10.74,0,0.21,0,2,0,0,1,0,0,1,0,0,0.24,3.0,720000.0,0.08,19.0,2.2375,0
23,120000,7.0,2,25000,9.99,0,0.21,0,2,0,0,1,1,0,0,0,0,0.30434782608695654,3.5,840000.0,0.08695652173913043,16.0,2.08125,0
24,91800,5.0,4,25000,15.33,1,0.23,1,2,0,0,1,0,0,1,0,0,0.20833333333333334,2.5,459000.0,0.08333333333333333,19.0,4.17483660130719,0
21,15600,5.0,1,1000,7.29,0,0.06,0,4,0,1,0,0,0,0,0,1,0.23809523809523808,1.25,78000.0,0.19047619047619047,16.0,0.4673076923076923,1
26,108000,2.0,4,25000,15.05,1,0.23,0,3,0,0,1,0,0,0,1,0,0.07692307692307693,0.6666666666666666,216000.0,0.11538461538461539,24.0,3.4837962962962963,0
26,129996,6.0,2,25000,10.75,0,0.19,0,3,0,0,1,0,0,0,1,0,0.23076923076923078,2.0,779976.0,0.11538461538461539,20.0,2.0673713037324224,0
23,130000,4.0,4,25000,16.02,0,0.19,1,2,0,0,1,1,0,0,0,0,0.17391304347826086,2.0,520000.0,0.08695652173913043,19.0,3.080769230769231,0
23,130000,7.0,2,25000,11.49,0,0.19,0,4,0,0,1,0,0,0,0,1,0.30434782608695654,1.75,910000.0,0.17391304347826086,16.0,2.2096153846153848,0
25,170000,4.0,2,20000,12.53,0,0.12,0,4,0,1,0,1,0,0,0,0,0.16,1.0,680000.0,0.16,21.0,1.4741176470588235,0
26,170000,0.0,3,12000,13.57,0,0.07,1,2,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.07692307692307693,26.0,0.9578823529411765,0
22,169000,1.0,2,14000,11.14,0,0.08,0,3,0,0,1,0,0,0,1,0,0.045454545454545456,0.3333333333333333,169000.0,0.13636363636363635,21.0,0.9228402366863905,0
